id,input,output
nikluge-au-2022-train-000325,개새꺄 니 가몬 데,1
nikluge-au-2022-train-000326,이 것 액 짱짱하다 자다 써다 보다 적 없다,0
nikluge-au-2022-train-000327,한남 양 남 일 남 싹 다 디졋으,1
nikluge-au-2022-train-000328,저 이 사람 비 하다 한참 멀다 오타쿠 만화카페 안 서다 2 D 굿 즈 가게 자주 갈다 것 같다,1
nikluge-au-2022-train-000329,도 아니다 새끼 오 바,1
nikluge-au-2022-train-000330,그냥 여기 나오다 모든 백 남 싫다,1
nikluge-au-2022-train-000331,내 싫어하다 백 남 그 자체 임,1
nikluge-au-2022-train-000332,꾸준하다 남 혐의 결과,1
nikluge-au-2022-train-000333,여 돌 패 게 가장 추하다 일 모르다,1
nikluge-au-2022-train-000334,다른 놈 기억 안나,1
nikluge-au-2022-train-000335,지다 들이다 생각 하다 섹시하다 좀 헐벗 아름답다 그렇다 여신 없다 거 아니다,0
nikluge-au-2022-train-000336,이전 공항 사생활 따라오다 말 달라 다른 멤버 언급 꾸준하다 있다 오다 그거 싸다 물다 사진빨 재 끼다 팬,1
nikluge-au-2022-train-000337,걔 보고 ㅠ 찬양 하다 놈 들,1
nikluge-au-2022-train-000338,이 거 나주 방식 바꾸다,0
nikluge-au-2022-train-000339,사람 다루다 방식 넘다 짜증나다,1
nikluge-au-2022-train-000340,가뜩이나 한번 깨다 다시 자기힘 들 깨다 자기 힘들다 사람 안 자다 고 나리 존나 하다,1
nikluge-au-2022-train-000341,치즈 모양 치즈 케익 먹다 보다 소감,0
nikluge-au-2022-train-000342,문제 슥 슥 쓸다 있다 씨 또 신나다 달려오다 자기 하다,0
nikluge-au-2022-train-000343,아니다 미치다 저 앞 원래 다 탁 트이다 바다 이다 매립 되다 것 모자라다 금속 가공 공장,1
nikluge-au-2022-train-000344,남 있다 존나 짭짭거리다 들다 분들 너무 싫다,1
nikluge-au-2022-train-000345,16 도대체 pcb 설계 어떻다 하다 거,0
nikluge-au-2022-train-000346,플젝 뜨겁다 데 보고 나서다 pcb 설계 얼마나 그지같다 몸소 깨 달다,1
nikluge-au-2022-train-000347,대가리 가볍다 아가리 무겁다,1
nikluge-au-2022-train-000348,하얗다 말랑말랑하다 얼굴 진짜 찹쌀떡 아니다,0
nikluge-au-2022-train-000349,옆 볼 한번 콕 찌르다 내 찌르다 거 아니다 척 해보다,0
nikluge-au-2022-train-000350,진짜 귀엽다 너무 귀엽다 왜 본인 귀엽다 거 모르다,0
nikluge-au-2022-train-000351,넘다 귀엽다 볼때 벽 불다 우리 집 원룸 되다 지다 오래 돼다,0
nikluge-au-2022-train-000352,한남 특징 임,1
nikluge-au-2022-train-000353,한 시간 버티다,0
nikluge-au-2022-train-000354,조 별 과제 개 먹다 보 셧다 던 핸냄,1
nikluge-au-2022-train-000355,팀 장님,0
nikluge-au-2022-train-000356,이 좆팔 책 가져오다 나 같이 앉다 되다 멜빵 한남 감기 갈리다 건지다 므 ㅓㄴ 지다 숨쉬다 때 삐 소리 숨좀 쉬다,1
nikluge-au-2022-train-000357,진짜 너무 잘생기다 엥,0
nikluge-au-2022-train-000358,자고 버스 할갑다,0
nikluge-au-2022-train-000359,근데 또 보이콧 하 잔 백인 남성 너무 많다 짜증나다 범죄자 남성 출연 작다 잘만 보다,1
nikluge-au-2022-train-000360,울 도 이렇다 켜 조,0
nikluge-au-2022-train-000361,나 남자 애 타다 땐 저 거 한번 못 느끼다 밧다,0
nikluge-au-2022-train-000362,00 번 종점 이,0
nikluge-au-2022-train-000363,00 아파트,0
nikluge-au-2022-train-000364,이 거 맨날 모르다,0
nikluge-au-2022-train-000365,아무리 빻 말다 그래도 저 사람 어떻다 저런 사고 과정 거치다 저런 말 하다 돼다 이렇다 궁금하다 함,1
nikluge-au-2022-train-000366,자식 1 은 부모 기대 부응 하다 햇 으 나,0
nikluge-au-2022-train-000367,자식 1 의 정병 집안 3 차 위기,0
nikluge-au-2022-train-000368,돌다 버리다,0
nikluge-au-2022-train-000369,아 생리 하다 때 돼다 벼,0
nikluge-au-2022-train-000370,머 건지다,0
nikluge-au-2022-train-000371,한남동 재기 빌리다,1
nikluge-au-2022-train-000372,잘생기다 시 남자 걍 패 싶다,1
nikluge-au-2022-train-000373,남자 새끼 들 형 형 거리 거 구역질 남,1
nikluge-au-2022-train-000374,한 녀 살리다,1
nikluge-au-2022-train-000375,잠결 저 거 보냇,0
nikluge-au-2022-train-000376,카메라 워킹 속 진짜 보다,0
nikluge-au-2022-train-000377,뒤 돌아서다 주머니 에손 넣다 옆 돌아서다 머리 기대다 담 바지 한번 끌 발 박찬 뒤 드러눕다 여 기구 간,0
nikluge-au-2022-train-000378,형옆 신나다,0
nikluge-au-2022-train-000379,나 클튜삿엇,0
nikluge-au-2022-train-000380,클럽 사다 아니다,0
nikluge-au-2022-train-000381,진짜 개빻 여 혐한 남작 뭐 하다 빨다,1
nikluge-au-2022-train-000382,아 무대 개다 햇 구만,0
nikluge-au-2022-train-000383,감사하다,0
nikluge-au-2022-train-000384,당연하다 공지 하다 헛소리 퍼트 리 고소 들어가다 무슨 개 소리,1
nikluge-au-2022-train-000385,사랑 하 너 똥 차라 건 변하다 않다,1
nikluge-au-2022-train-000386,존나 실컷 불링 하 다가 밝혀지다 두 팬덤 다 잘못웅앵웅어쩌,1
nikluge-au-2022-train-000387,재밋 다니다 요,0
nikluge-au-2022-train-000388,오늘 하루 세 끼 뚝딱,0
nikluge-au-2022-train-000389,눈물나다 어떡하다,0
nikluge-au-2022-train-000390,빡 대가리 탈출 직전,1
nikluge-au-2022-train-000391,기운 없다,0
nikluge-au-2022-train-000392,그것 그렇다,0
nikluge-au-2022-train-000393,그 그거 뭐라다,0
nikluge-au-2022-train-000394,마퍄 AU 럽앨 나벨 해주다,0
nikluge-au-2022-train-000395,당연하다 한남 덜 유해하다 하다 아,1
nikluge-au-2022-train-000396,누굴 해치다 선 놀라다 정도 똑같다,1
nikluge-au-2022-train-000397,전 연하 누나 불다 짜릿하다 이 마치 오빠 불리 좋아하다 한남 되다 기분 리라 가끔 미묘하다,1
nikluge-au-2022-train-000398,설레다 발 설레다 발 미리 준비 하다 자가 승리 하다 법 이다,0
nikluge-au-2022-train-000399,안경 바꾸다 우유 사르다 가다 홍차 티백 업 6 어서 사거리 내려가다,0
nikluge-au-2022-train-000400,희생 자 카론,0
nikluge-au-2022-train-000401,공략 루트 명 누가 신의 이름 부르다,0
nikluge-au-2022-train-000402,트루 엔딩 그 하늘 이름,0
nikluge-au-2022-train-000403,굿 엔딩 부드럽다 아침햇살,0
nikluge-au-2022-train-000404,배드 엔딩 나락,0
nikluge-au-2022-train-000405,남 애인 뺏다 보기 ㄴ,0
nikluge-au-2022-train-000406,구 애인 결혼식 가보다 ㄴ,0
nikluge-au-2022-train-000407,잠수 이별 ㄴ,0
nikluge-au-2022-train-000408,바람 유 유사 바람 마지막 줄이다,0
nikluge-au-2022-train-000409,술 말다 다른 사람이름 부르다 ㄴ,0
nikluge-au-2022-train-000410,자기 좋아하다 애 마음 갖다 놀다 이 저지르다 가장 크다 죄 이다,0
nikluge-au-2022-train-000411,이렇다 면 한남 똑같다 보 너무 아시,1
nikluge-au-2022-train-000412,너무 웃기다,0
nikluge-au-2022-train-000413,여러분 자식 같다 자캐 분 나쁘다 짓 하다 크아 아아 아악,0
nikluge-au-2022-train-000414,여담 근황,0
nikluge-au-2022-train-000415,반복 3회 정도,0
nikluge-au-2022-train-000416,본인 안 맞다 가치관 가지다 사람 이 틀리다 아니다 은 버리다 가야 여성인권 증진 시키다 수 있다 믿다 빨다 보이다 너무 역겹다,1
nikluge-au-2022-train-000417,정말 가슴 절절 문장 생각 하다,0
nikluge-au-2022-train-000418,교통 좀 어케 하다 좋다,0
nikluge-au-2022-train-000419,근데 요즘 헷갈리다,0
nikluge-au-2022-train-000420,내 좋아하다 시르다 타자기 치다 혹은 손글씨 쓸다 사진 올리다 저작권 문제 있다 끄다,0
nikluge-au-2022-train-000421,하다 구절,0
nikluge-au-2022-train-000422,발신 자도 없이 수신 자만 달랑 적히다 펴다,0
nikluge-au-2022-train-000423,심각하다 대가리,1
nikluge-au-2022-train-000424,아 나벨,0
nikluge-au-2022-train-000425,오필리아 비슷하다 느낌,0
nikluge-au-2022-train-000426,진짜 둘 너무 다른 사람 들 너무 좋다,0
nikluge-au-2022-train-000427,아 하이,0
nikluge-au-2022-train-000428,사진 순이,0
nikluge-au-2022-train-000429,그 사람 손 뽀송하다 더,0
nikluge-au-2022-train-000430,진짜 일케 빡치다 일인 독재자 개 소리 거 보고 있다 야마 스핀,1
nikluge-au-2022-train-000431,어쨌든 몸 구리다,1
nikluge-au-2022-train-000432,오늘 자 미치다 짓다 본계 올리다,1
nikluge-au-2022-train-000433,한남 같다 인간 또,1
nikluge-au-2022-train-000434,불쾌하다 슬픔,0
nikluge-au-2022-train-000435,제노스 재기 뿡딱 want 해,1
nikluge-au-2022-train-000436,드뎌 찾다,0
nikluge-au-2022-train-000437,울 애 들 도 어리다 때 함께 하다 10년 을 넘다 인생 반 함께 하다,0
nikluge-au-2022-train-000438,함께 무너지다 함께 일어서다,0
nikluge-au-2022-train-000439,아니다,0
nikluge-au-2022-train-000440,시드니 연성 트위터 많다,0
nikluge-au-2022-train-000441,아니다,0
nikluge-au-2022-train-000442,제 그 지 라서 녹트 향수 없다 녹트 향수 시 향해 드리다 이 거,1
nikluge-au-2022-train-000443,초코 보다 모든 시리즈 공통 우리 초코 보 보여주다 어떡헤,0
nikluge-au-2022-train-000444,아몉시산 자다 임,0
nikluge-au-2022-train-000445,저 진심 개 음습 음침힉 히 호 무리 미치다 버리다 몰입 오타쿠,1
nikluge-au-2022-train-000446,넘다 가다 싶다 맘 메뉴 찾아보다 이 거 넘다 예브 않다,0
nikluge-au-2022-train-000447,색 너무 영롱하다,0
nikluge-au-2022-train-000448,다시 콜라보 해,0
nikluge-au-2022-train-000449,제 어디가 본인 욕 안 하다 그 쪽 욕 받다 해주다 게 좀 고맙다 줄 알다,1
nikluge-au-2022-train-000450,평생 두다 이루다 목표 평생 즐기다 취미 같다 있다,0
nikluge-au-2022-train-000451,저 쉬다 시간 몸 혹사 하다 활자 자극 영상 자극 찾다 헤매다 편이 평생,0
nikluge-au-2022-train-000452,근데 내 이불 자꾸 뜯다,0
nikluge-au-2022-train-000453,사다 써다 잘리다,0
nikluge-au-2022-train-000454,분명 내 새끼 덜다 니뽄 가다 보다 꿀 철철 이다 같다 못 가다 진짜 너무 머 저리 같다 매일 울다 중,1
nikluge-au-2022-train-000455,내 만족 하다 한 홈 생기다 나다 다시 카메라 걱정 없이 싱글벙글 다니다 있다,0
nikluge-au-2022-train-000456,한남 표준 외모 인증 받다,1
nikluge-au-2022-train-000457,아미 친 요플레 한 입 진짜 크게 먹다 상 하다,1
nikluge-au-2022-train-000458,뽑다 꿈 끄다,0
nikluge-au-2022-train-000459,술 취한 개 저 씨 들 너 모 싫다,1
nikluge-au-2022-train-000460,지하철 사람 스치다 짜증나다 죽갯 늘다 추다 퇴 냄새 나 십덕 둘 어깨 빵 발 밟다 뮤슨 기분 이다,1
nikluge-au-2022-train-000461,인생 로켓단 살 있다,0
nikluge-au-2022-train-000462,최근 좀 더 시르다 이유 다시다 안 읽다 스스로 하다 맹세 깨다 그 놈 오타쿠 노릇 때문 서너 권 쯤 읽다 말다 ㄸㅐ 문 임,1
nikluge-au-2022-train-000463,일 그만하다,0
nikluge-au-2022-train-000464,너 꿀 빨다,0
nikluge-au-2022-train-000465,앙 스타 드럽다 탈덕 하다 별 일 없다 걍 돈 넘다 많이 쓰다,0
nikluge-au-2022-train-000466,아직도 에이치 케이 토 생각 하다 막 짠하다 그렇다 게 있다 거,0
nikluge-au-2022-train-000467,아직 두 편 남다,0
nikluge-au-2022-train-000468,오타쿠 하다 법 완전 잊어버리다,1
nikluge-au-2022-train-000469,가다 쓰다 요즘 애 들 줄이다 못 알아듣다,0
nikluge-au-2022-train-000470,늘다 돌다,0
nikluge-au-2022-train-000471,에린 범용 상식,0
nikluge-au-2022-train-000472,코바늘 쪼끔 괜찮다 것 같다,0
nikluge-au-2022-train-000473,이제 안락 의자 숄 사면 되다 듯,0
nikluge-au-2022-train-000474,차라리 개 저 를 습격 하다 담배 뺏다 편이 욕 덜 먹다 것 같다 하 군,1
nikluge-au-2022-train-000475,마땅하다 안경 캐 안 보 이렇다 금발 느 개비 흔들리다,1
nikluge-au-2022-train-000476,진짜 이따가 또 쓰레기 한 무더기 버리다 나가야 함,0
nikluge-au-2022-train-000477,청소 미리 미리 하다,0
nikluge-au-2022-train-000478,제 정신 고,1
nikluge-au-2022-train-000479,삼족 멸 하다 놈,1
nikluge-au-2022-train-000480,돈 없다 때 돈 쓰다 싶다 심정 되게 비슷하다,0
nikluge-au-2022-train-000481,끝 파멸 뿐 점도 비슷,0
nikluge-au-2022-train-000482,개자식 들,1
nikluge-au-2022-train-000483,별로 보기 좋다 모습 아니다,0
nikluge-au-2022-train-000484,운전 너무 개 같다,1
nikluge-au-2022-train-000485,나가다 먹다,0
nikluge-au-2022-train-000486,그 고장 상태 나 이르다 말다 생각 하다 좋다 교수 되다,0
nikluge-au-2022-train-000487,하지만 애석하다 그렇다 교수 님 너무 없다,0
nikluge-au-2022-train-000488,바리스타 회식,0
nikluge-au-2022-train-000489,가다 지랄 놓다 아래 동생 들 죄다 혼삿길 막히다,1
nikluge-au-2022-train-000490,알 수 없다,0
nikluge-au-2022-train-000491,상당수 중년 남성 들 어리다 여자애 웃다 존댓말 써주다 기분 느끼다 카페 오다 거 아니다,1
nikluge-au-2022-train-000492,모든 것 내려놓다 이 사랑 내려놓다 않다,0
nikluge-au-2022-train-000493,근데 어제 드라마 보고 주식 사서 좀 뻘쭘 하다,0
nikluge-au-2022-train-000494,젊다 나이 입 쌍시옷 달 살 수도 있다 생각 하다,1
nikluge-au-2022-train-000495,그리고 주니어 한남 들 존나 말다 나오다 것 또 빡치다 포인트,1
nikluge-au-2022-train-000496,아 손님 셔츠 좀 끝 잠그다 ㅠ,0
nikluge-au-2022-train-000497,전부 쓰레기,1
nikluge-au-2022-train-000498,은하계 있다 별 이름 붙이다 수 있다 어떻다 이름 붙이 싶다,0
nikluge-au-2022-train-000499,전자 사돈,0
nikluge-au-2022-train-000500,오다 해주 버릇 나빠지다 대체 가정교육 어디 받다 것,1
nikluge-au-2022-train-000501,다 들다 미치다,1
nikluge-au-2022-train-000502,특히 그 유부 남 캐릭터 진짜 불 태우다 버리다 싶다,1
nikluge-au-2022-train-000503,말 하다 꼬 보다,1
nikluge-au-2022-train-000504,언제 나오다 완전 있다,0
nikluge-au-2022-train-000505,때늦은 어필,0
nikluge-au-2022-train-000506,개꼴통 로봇 걔네 들 사람 나다,1
nikluge-au-2022-train-000507,이 와중 나 소작농,0
nikluge-au-2022-train-000508,돈 받다 버티다 수 있다 재수없다 임,1
nikluge-au-2022-train-000509,열심히 늘다 아니다 게으르다 형편 되다 대로 있다,0
nikluge-au-2022-train-000510,이 거 한번 먹다 자꾸 생각나다,0
nikluge-au-2022-train-000511,아 잇다 찌 트윗 보 울 아빠 생각나다,0
nikluge-au-2022-train-000512,이렇다 사람 상사면 난 너무 괴롭다 더욱 흡연 sns 인터넷 오타쿠 짓 의존 하다 돼다,1
nikluge-au-2022-train-000513,니 들 세 살이,0
nikluge-au-2022-train-000514,알다 좀 하다,0
nikluge-au-2022-train-000515,근데 그러다가 누구 반드시 욕먹다 것 같다,0
nikluge-au-2022-train-000516,님 커피 많이 들다,0
nikluge-au-2022-train-000517,저희 가게 다른 데 서요,0
nikluge-au-2022-train-000518,룰드 스퀘어 중 맨날 고민 하다 둘 다 써다 보다 결과 스퀘어 쪽 좀 더 글씨 일정하다 틀 있다 요나 서다,0
nikluge-au-2022-train-000519,알다 이렇다 것임,0
nikluge-au-2022-train-000520,도련님 궈 이런 눈치 없다 새끼 이렇다 눈빛 쏠 때 너무 좋다,1
nikluge-au-2022-train-000521,메뉴 결정 안 하다 걍 웅성거리다 있다 보다 죄송하다 마감 1분 전인 데 하다 젤 앞 있다 손님,0
nikluge-au-2022-train-000522,너무 어렵다,0
nikluge-au-2022-train-000523,너 잡히다 진짜 죽다,1
nikluge-au-2022-train-000524,저 정확하다 이르다 있다 집 에어팟 쓰다 밖 이어폰 쓰다 천하 멍청이 짓 하다 있다,1
nikluge-au-2022-train-000525,이 게 멀다 부친 피셜 노잼 자식 트윗 번하다 유교 멘션 오백 개 받다 이 걸 일 케 가져가다,1
nikluge-au-2022-train-000526,이 거 전 하다 얘 기다 하루 타랑 마키 얘기 하다 하루 타가 자기 대학 때 유행어 써다 갑 분 싸 되다 거 보고 싶다,0
nikluge-au-2022-train-000527,너 그때 어린이집 다니다 미치다 인간,1
nikluge-au-2022-train-000528,담배 꽁초 버리다 때 불 제대로 안 끄다 놈 들 다 죽다 맨손 오 억 개비 담뱃불 끄다 하다 지옥 가면 좋다,1
nikluge-au-2022-train-000529,근접 공격 진정하다 공격 원거리 공격 근접 안되다 하수 수 작 질,0
nikluge-au-2022-train-000530,셔츠 무늬 군견 같다 거,0
nikluge-au-2022-train-000531,어제 키트 끄다 들어가다 영상 보다 그냥 모르다 척 키트 끄다 가다 얘기 듣다 눈물나다,0
nikluge-au-2022-train-000532,이렇게 스포 다 해 버리다 어뜩 허니,0
nikluge-au-2022-train-000533,도 원 관 바닥 걸레질 하다 유비 소파 위 앉다 하다 유비 발 좀 들다 보라 하다 다리 냉큼 들다 제갈량 이렇다 거 아니다,0
nikluge-au-2022-train-000534,이건 량 너무 쓰레기 만들다 일,1
nikluge-au-2022-train-000535,아 몬 서다 이렇다 경우 대비 매뉴얼 있다 것 같다,0
